,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,hi_mass,asymmetry,mos_name
71,72,177.6677135678392,546.295540201005,245.2842336683417,163,538,237,193,555,254,3184,3534.0576171875,3534.0576171875,9.048460006713867,"[186, 546, 243]",3.897834786265399,101.50736949329132,17,17,231.8786934253108,50.1964099994957,50.1964099994957,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
72,73,174.68297168076498,846.7774917248988,586.7318867230599,163,838,581,187,856,594,2719,1879.15576171875,1879.15576171875,6.201342105865479,"[170, 845, 587]",1.3273072750940618,101.85454080458878,18,13,185.50295474024855,53.33091901867616,38.51677316293582,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
73,74,171.64161849710982,1663.7676300578034,1129.7323699421966,164,1656,1124,180,1673,1136,1730,868.484619140625,868.484619140625,5.242934226989746,"[168, 1664, 1128]",2.2755578183720395,102.20176710238576,17,12,123.66863649349908,50.53979656603536,35.67514905816933,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
74,75,179.77018633540374,794.2480818414323,314.29046401169165,166,786,309,194,803,321,2737,1264.948974609375,1264.948974609375,4.9123711585998535,"[177, 793, 313]",3.331320859317397,101.27595249403105,17,12,216.42011386362336,50.08197197756972,35.35197877364581,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
75,76,178.67872807017545,1343.2708333333333,1086.281432748538,167,1334,1080,192,1353,1094,2736,2634.19384765625,2634.19384765625,7.685131072998047,"[185, 1344, 1088]",2.116157347319451,101.39165793982316,19,14,193.23224452109227,56.03791879031481,41.29109613438416,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
76,77,187.6195061728395,603.2649382716049,300.2735802469136,168,595,295,209,612,307,4050,1110.96728515625,1110.96728515625,3.8585708141326895,"[185, 602, 300]",3.0411883960177013,100.35052874601982,17,12,316.9008810145914,49.62434067345527,35.02894492512931,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
77,78,177.68290398126464,413.2543325526932,2085.266510538642,169,404,2079,187,423,2093,2135,2452.649658203125,2452.649658203125,8.609879493713379,"[181, 412, 2086]",1.626933851520869,101.50736949329132,19,14,139.12721605518644,56.10187113874371,41.33821891524399,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
78,79,181.65905044510384,1501.7519287833827,809.7890207715134,169,1491,804,196,1513,817,3370,4259.13818359375,4259.13818359375,10.285484313964844,"[174, 1500, 810]",1.1305490638765687,101.04455992354168,22,13,208.69082408277967,64.66388666184044,38.21047508711944,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
79,80,185.66542155816435,1437.7665421558163,1508.7828175026682,171,1428,1501,201,1449,1517,3748,4679.75732421875,4679.75732421875,10.707866668701172,"[196, 1435, 1507]",2.187423308138322,100.58184805340268,21,16,231.8786934253108,61.44196369892036,46.81292228029583,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
80,81,181.6853582554517,408.7401869158879,1844.780062305296,175,401,1839,190,417,1852,1605,783.9589233398438,783.9589233398438,6.903544902801514,"[181, 409, 1845]",1.4536324442985988,101.04455992354168,16,13,115.93934671265538,47.0282781843103,38.21047508711944,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
81,82,185.708256880734,751.7422018348624,1330.7839449541284,175,744,1326,198,761,1337,2180,708.7357177734375,708.7357177734375,3.882236003875733,"[184, 752, 1330]",4.01520551618173,100.58184805340268,17,11,177.77366495940493,49.73873038577028,32.18388284223179,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
82,83,185.6663837011885,1456.779286926995,2184.7657045840406,175,1449,2179,198,1466,2192,2356,1733.8629150390625,1733.8629150390625,6.851512432098389,"[192, 1458, 2186]",3.1320871960438774,100.58184805340268,17,13,177.77366495940493,49.73873038577028,38.03549841940138,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
83,84,211.70707314134236,515.7522593083504,1590.7903361850829,177,502,1585,248,530,1598,8299,9739.84375,9739.84375,12.882577896118164,"[239, 511, 1591]",1.2718351157856016,97.57660019040271,28,13,548.7795744399021,79.47489032136791,36.89904982002432,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
84,85,186.65660832830417,330.2468316234158,634.2830416415209,179,322,628,195,340,641,1657,1296.031005859375,1296.031005859375,7.862973690032959,"[188, 330, 633]",3.391505228757425,100.46618534780605,18,13,123.66863649349908,52.603977717385824,37.99176002384546,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
85,86,180.02597402597402,840.3246753246754,1540.3636363636365,179,837,1538,182,845,1543,77,261.9834289550781,261.9834289550781,14.111279487609863,"[180, 841, 1540]",2.933399835879426,101.16025315543187,8,5,23.187869342531076,23.54106085748644,14.71316287408314,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
86,87,193.6848760748609,1612.7910976226606,794.7630247850278,180,1603,787,209,1624,804,3954,4719.93359375,4719.93359375,10.095946311950684,"[185, 1611, 793]",2.9058740818481006,99.65671728823465,21,17,224.14940364446707,60.87683338972153,49.28124396460367,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
87,88,197.64314171883893,156.26180990324417,1929.278315310188,185,146,1922,211,168,1937,3514,4523.42333984375,4523.42333984375,9.735511779785156,"[189, 160, 1930]",1.4165802683674549,99.19429833137886,22,15,200.961534301936,63.47980405530621,43.28168142135917,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
88,89,193.70188133140377,598.7515677761698,1684.7843704775687,186,589,1677,202,609,1693,2073,3390.140625,3390.140625,11.833415985107422,"[192, 600, 1685]",1.2787824520701374,99.65671728823465,20,16,123.66863649349908,57.97793589117213,46.38234682908789,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
89,90,195.6504445484324,623.7786616752456,1097.7786616752458,186,616,1092,207,633,1105,2137,1884.419677734375,1884.419677734375,7.321597099304199,"[193, 624, 1098]",2.839893883670068,99.42549561088248,17,13,162.31508539771752,49.16690253131584,37.59821831020716,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
90,91,211.71341463414635,191.75205891669307,198.7476243268926,187,178,176,237,207,222,12628,41462.59375,41462.59375,22.67463111877441,"[192, 194, 207]",10.844060144114591,97.57660019040271,29,46,386.4644890421845,82.31328058477037,130.5659402952157,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
91,92,194.67585502807557,566.7901990811639,868.7815211842777,187,558,863,204,576,876,1959,1395.0985107421875,1395.0985107421875,6.6877031326293945,"[190, 568, 869]",1.344313875756744,99.5411033995862,18,13,131.39792627434275,52.11960588598359,37.64193593868199,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
92,93,194.6660527931246,1586.770411295273,228.7655003069368,187,1579,223,203,1596,236,1629,1436.1453857421875,1436.1453857421875,7.400310516357422,"[194, 1587, 229]",2.55401104869443,99.5411033995862,17,13,123.66863649349908,49.22407173971789,37.64193593868199,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
93,94,200.6320224719101,1548.2740324594258,320.2553058676654,188,1538,312,214,1559,329,3204,6552.005859375,6552.005859375,14.896492958068848,"[208, 1546, 322]",2.391747947170041,98.84754814964698,21,17,200.961534301936,60.38254001769089,48.88110172820999,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
94,95,197.715225088518,256.2478502781993,1323.2994436014162,189,248,1318,208,265,1330,1977,1299.1199951171875,1299.1199951171875,6.289607524871826,"[197, 256, 1323]",3.023656295133044,99.19429833137886,17,12,146.85650583603015,49.05257316300826,34.625344346026004,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
95,96,203.7070884592853,760.7419449326303,815.7838312829525,190,751,807,218,771,825,3414,5740.06005859375,5740.06005859375,11.647686958312988,"[196, 759, 813]",2.9747738223792632,98.50085284136053,20,18,216.42011386362336,57.30548112220831,51.57493190442492,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
96,97,202.6583944350442,296.767813498778,138.74280879864637,191,283,126,216,312,152,5319,14332.056640625,14332.056640625,16.884998321533203,"[209, 294, 141]",4.916614750984651,98.61641184787656,29,26,193.23224452109227,83.19044077020361,74.58452963324675,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
97,98,208.71852387843705,899.2493970091655,1019.321997105644,192,890,1013,227,910,1026,4146,2471.57568359375,2471.57568359375,5.820540428161621,"[197, 901, 1018]",1.1483343865145468,97.92314923316609,20,13,270.5251423295292,56.96938674070142,37.03009896878597,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
98,99,205.66810344827587,198.77155172413796,1275.7844827586207,200,191,1270,212,208,1282,1160,935.32373046875,935.32373046875,6.791569709777832,"[205, 199, 1276]",2.057262332580156,98.26975311465144,17,12,92.75147737012428,48.59537630140513,34.302617162799066,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
99,100,206.6915011037528,992.273178807947,1149.2665562913908,200,983,1142,215,1002,1157,1812,2855.04296875,2855.04296875,13.356462478637695,"[205, 992, 1148]",2.524643356997829,98.15421239349412,19,15,115.93934671265538,54.24862256713907,42.8278582785816,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
100,101,210.67478180983005,1686.7675700505283,133.77124483233808,200,1679,128,223,1696,140,2177,1154.3941650390625,1154.3941650390625,5.4554362297058105,"[213, 1685, 133]",3.705418676871048,97.69211044560303,17,12,177.77366495940493,48.30972622108585,34.10098182023189,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
101,102,208.6578503095104,288.24198086662915,2139.2723691615083,201,280,2134,217,298,2146,1777,1393.3984375,1393.3984375,6.065423965454102,"[207, 288, 2140]",1.6092779759484124,97.92314923316609,18,12,123.66863649349908,51.2724469675528,34.18162957631494,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
102,103,211.64448897795592,373.737875751503,743.763126252505,201,365,737,223,383,752,2495,2524.82470703125,2524.82470703125,8.060464859008789,"[218, 375, 745]",3.187945055946793,97.57660019040271,18,15,170.04437517856124,51.09099429210389,42.575827387896986,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
103,104,215.64120290356036,257.2938126512271,1878.255789837539,202,249,1872,230,266,1886,2893,2294.676025390625,2294.676025390625,6.107619285583496,"[207, 258, 1876]",3.9561582877544974,97.11462008224026,17,14,216.42011386362336,48.024151457452255,39.54930016283913,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
104,105,221.68304726075712,751.7615800611334,2016.7321890430285,204,743,2011,241,761,2024,4253,1555.509033203125,1555.509033203125,5.38663387298584,"[220, 752, 2017]",1.2030771843590535,96.42183260491107,18,13,285.9837218912166,50.48635932835299,36.46236903196181,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
105,106,210.6919494344644,1367.7618097139054,1538.750499001996,204,1359,1533,219,1377,1545,1503,997.4739990234376,997.4739990234376,6.091364860534668,"[211, 1367, 1539]",2.955724605954954,97.69211044560303,18,12,115.93934671265538,51.15147532728653,34.10098182023189,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
106,107,219.7383118920615,544.3084405396925,863.2877314088485,205,536,858,236,553,870,3187,938.3054809570312,938.3054809570312,4.4299092292785645,"[219, 543, 863]",3.0828964761628024,96.65273741116891,17,12,239.60798320615444,47.79574585454387,33.73817216456975,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
107,108,213.6840066408412,1460.7692307692307,1814.7686773658,205,1453,1809,223,1470,1822,1807,940.54345703125,940.54345703125,5.431416988372803,"[214, 1461, 1814]",2.418268228309075,97.34559795475845,17,13,139.12721605518644,48.13837232680992,36.81169523926477,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
108,109,232.6931803777412,790.7641019140575,1049.7559259728737,206,775,1024,260,808,1077,15778,53947.796875,53947.796875,24.934350967407227,"[211, 788, 1059]",13.264057740763745,95.15229128267065,33,53,417.38164816555934,91.33967281940323,146.6971214531359,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
109,110,216.6722333000997,1304.25,1972.2283150548355,206,1290,1963,228,1319,1982,4012,11212.32421875,11212.32421875,19.017566680908203,"[210, 1309, 1973]",1.9613399780507157,96.99914028094918,29,19,170.04437517856124,81.82614924938305,53.610228457061815,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
110,111,217.64333185644665,1132.2689410722198,1824.249446167479,208,1124,1817,229,1142,1832,2257,2765.653564453125,2765.653564453125,9.173785209655762,"[214, 1131, 1823]",3.3461618606853007,96.88366656899484,18,15,162.31508539771752,50.72817505442728,42.27347803160907,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
111,112,223.71347150259064,500.77124352331606,114.78471502590672,209,491,108,239,512,123,3860,4330.1396484375,4330.1396484375,8.641522407531738,"[214, 498, 114]",2.096149021753531,96.19095214636708,21,15,231.8786934253108,58.75971762622362,41.97122431884026,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
112,113,226.7542699724518,943.2415977961432,1709.2774104683197,209,935,1703,246,952,1716,3630,1261.8447265625,1261.8447265625,4.643305778503418,"[235, 941, 1711]",3.9577222787170783,95.8446771020954,17,13,285.9837218912166,47.39615194544099,36.24411496684026,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
113,114,220.64745586708204,755.7476635514018,1188.7518172377986,212,748,1183,230,765,1195,1926,754.9234008789062,754.9234008789062,4.806668281555176,"[220, 757, 1188]",2.9592568474870284,96.53728196433492,17,12,139.12721605518644,47.73865198072088,33.69787060822528,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
114,115,228.6692085195898,887.2876676308177,943.19668682619,212,879,937,246,896,950,3803,767.7503662109375,767.7503662109375,5.355179309844971,"[217, 890, 943]",1.5928580010699258,95.6138574959954,17,13,262.7958525486855,47.2820093404109,36.15682944830095,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
115,116,225.66026633632703,1678.2654072468256,1069.2604521523692,212,1669,1062,240,1688,1077,3229,2744.854736328125,2744.854736328125,8.263197898864746,"[218, 1679, 1071]",2.385904068789245,95.9600960316893,19,15,216.42011386362336,53.035961515947925,41.870494327522856,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
116,117,222.67351874244252,343.7599758162032,281.73821039903265,215,336,276,231,353,288,1654,812.935546875,812.935546875,6.048222064971924,"[225, 345, 282]",2.0229558402315035,96.3063893324152,17,12,123.66863649349908,47.62447326369215,33.61727387008946,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
117,118,225.6720297029703,771.2545379537954,2006.252475247525,216,762,2000,236,781,2014,2424,2594.45654296875,2594.45654296875,8.973073959350586,"[229, 772, 2006]",1.2760243293858278,95.9600960316893,19,14,154.58579561687384,53.035961515947925,39.079127719371925,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
118,119,229.6351931330472,1062.7768240343348,1136.764278639815,216,1055,1131,244,1072,1144,3029,1184.92578125,1184.92578125,4.319517612457275,"[220, 1059, 1140]",2.115561698578265,95.49845681852696,17,13,216.42011386362336,47.22494255058725,36.11319013991283,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
119,120,231.7038617886179,959.743699186992,1399.7752032520325,217,948,1390,248,972,1410,4920,8353.837890625,8353.837890625,12.053288459777832,"[223, 962, 1398]",3.2036585619364124,95.26767371234529,24,20,239.60798320615444,66.50939549466182,55.4244934942037,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
120,121,225.65445598687808,431.25259704756695,566.2542372881356,218,423,561,234,440,573,1829,641.7282104492188,641.7282104492188,8.067206382751465,"[232, 434, 571]",1.4121097080525242,95.9600960316893,17,12,123.66863649349908,47.453227761123344,33.496394696749284,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
121,122,237.59140605136028,624.2506992117976,1625.275108060005,218,617,1619,259,633,1632,3933,1235.968505859375,1235.968505859375,3.603074312210083,"[239, 625, 1625]",3.809003387815636,94.57547034923196,16,13,316.9008810145914,44.01742688929686,35.764158469950274,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
122,123,230.6581881533101,1549.759930313589,856.763763066202,218,1541,850,244,1559,865,2870,2877.475830078125,2877.475830078125,8.569839477539062,"[237, 1549, 855]",3.5555267560362265,95.383062224137,18,15,200.961534301936,49.94246036598521,41.618715809523785,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
123,124,226.6921285514672,449.2589659990685,490.2538425710293,219,439,482,235,460,499,2147,3884.102783203125,3884.102783203125,14.042967796325684,"[230, 451, 489]",2.8095466626273407,95.8446771020954,21,17,123.66863649349908,58.54819020739267,47.39615194544099,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
124,125,246.655701754386,1035.2759502923975,1992.2615131578948,221,1027,1985,274,1045,2001,5472,3277.15673828125,3277.15673828125,6.188491344451904,"[267, 1036, 1991]",3.670630041623909,93.53757562036274,18,16,409.6523583847157,48.97616572817657,43.53436870118436,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
125,126,230.68523878437048,397.7867824409069,608.7501205981669,225,383,595,237,414,624,4146,15962.16015625,15962.16015625,23.822099685668945,"[230, 397, 607]",1.529848734172106,95.383062224137,31,29,92.75147737012428,86.01203052835368,80.46286454508204,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
126,127,235.6721183800623,201.24065420560748,1909.2570093457944,226,192,1901,246,212,1918,2568,5186.24072265625,5186.24072265625,14.75805950164795,"[230, 199, 1911]",2.518576800250736,94.80618048154396,20,17,154.58579561687384,55.15600757897712,46.88260497433427,data/training/TargetBoth/mask_1245mosC.fits,0.0,,1245mosC
